trialID,time,stimulus,pupil_diameter
1,0.012293930862133895,no_stimulus,1.5103397567740109
1,0.025100046100653268,no_stimulus,1.5660538953658567
1,0.035681026217811725,no_stimulus,2.2584359295082983
1,0.045657693680096416,no_stimulus,2.201819151298773
1,0.05881927248098476,no_stimulus,1.492318945434044
1,0.06898742593363853,no_stimulus,1.4413531227966376
1,0.07955747875367451,no_stimulus,1.3506390404848334
1,0.09023648655531163,no_stimulus,1.505357943774849
1,0.09991403648152755,no_stimulus,1.4833909086741854
1,0.11237547173263938,no_stimulus,1.5182988215433673
1,0.12316323114415158,no_stimulus,1.5637509574463524
1,0.13344763720390485,no_stimulus,1.4572129729730696
1,0.1454768922380079,no_stimulus,1.4449244883773487
1,0.1559567916076256,no_stimulus,1.5548106667713453
1,0.16683953371738777,no_stimulus,1.5013173601152263
1,0.1779677207075672,no_stimulus,1.544733788791011
1,0.18898444068332093,no_stimulus,1.433441975730747
1,0.19930892407894163,no_stimulus,1.4902269655222167
1,0.21079483189196313,no_stimulus,1.533330706140499
1,0.22499268557734853,no_stimulus,1.45985304217082
1,0.23524714098527913,no_stimulus,1.4628132930200715
1,0.24954625548420722,no_stimulus,1.446684755885879
1,0.2624712052117906,no_stimulus,1.5103443307707427
1,0.27524236636297905,no_stimulus,1.552802578801083
1,0.28553894468729657,no_stimulus,1.6809983217821525
1,0.2955529280255234,no_stimulus,1.5826326592585405
1,0.3077444837305059,stimulus,1.4871986058699036
1,0.3187951247291061,stimulus,1.4861482489131244
1,0.33120702513440037,stimulus,1.4895398410942318
1,0.3421830948111171,stimulus,1.6071509231698602
1,0.35303357919876854,stimulus,1.5663855829413662
1,0.3653705942661747,stimulus,1.5079245000647938
1,0.37769814220556175,stimulus,1.539113776605149
1,0.38969966735216255,stimulus,1.6369216886737517
1,0.4016423388505361,stimulus,1.5392603852268734
1,0.41456883947713224,stimulus,1.597371916470758
1,0.42628456902365425,stimulus,1.6500250904038338
1,0.4378862342451035,stimulus,1.5585280206847056
1,0.4503667752247866,stimulus,1.586752458259893
1,0.4618186657336006,stimulus,1.605986994989054
1,0.4736101509640905,stimulus,1.5945727494549666
1,0.48702864775348015,stimulus,1.6702386769530153
1,0.5000990078371333,stimulus,1.6366571717500398
1,0.5128975791011846,stimulus,1.6506711457165821
1,0.524277252232139,stimulus,1.6003330204381525
1,0.5371452138184448,stimulus,1.6413490944947544
1,0.549730473582411,stimulus,1.7043125971257251
1,0.5616571129764601,stimulus,1.7317477055639592
1,0.573881575856031,stimulus,1.6605021418441808
1,0.5851716578529131,stimulus,1.6597202875750927
