trialID,time,stimulus,pupil_diameter
1,0.013009360236376062,no_stimulus,1.145009975798157
1,0.021903556621727424,no_stimulus,1.095856600887862
1,0.03381225512530022,no_stimulus,1.1928318248717125
1,0.0447855564295959,no_stimulus,1.140603681318809
1,0.05581097265765874,no_stimulus,1.2297626621841427
1,0.065917300926632,no_stimulus,1.1751048700119182
1,0.0758215991660125,no_stimulus,1.0692285139747266
1,0.08861861218522399,no_stimulus,1.056320076090137
1,0.09830692137458624,no_stimulus,1.1172557779821768
1,0.11043903901241754,no_stimulus,1.2472855579353905
1,0.12234550052130508,no_stimulus,1.246987514745784
1,0.13271697701164137,no_stimulus,1.1835532348052558
1,0.1452803937202118,no_stimulus,1.1655235183910733
1,0.15587630486127527,no_stimulus,1.2080217618438245
1,0.16527371157614917,no_stimulus,1.1936949173357292
1,0.17622320500279476,no_stimulus,1.0881679487163516
1,0.18638727390522275,no_stimulus,1.2582849602850945
1,0.19650946045643955,no_stimulus,1.2382887470926984
1,0.20532690486836686,no_stimulus,1.1801066516849033
1,0.21680964679465733,no_stimulus,1.3143070600738163
1,0.2293899133996747,no_stimulus,1.1840805651494024
1,0.23851479513421467,no_stimulus,1.1647934279755634
1,0.24810963814562803,no_stimulus,1.2462527555969727
1,0.25881708864561925,no_stimulus,1.175576511107164
1,0.2683902982017034,no_stimulus,1.2781575557029818
1,0.28006696365736555,stimulus,1.2526808648825294
1,0.28996341803829095,stimulus,1.2737255591991572
1,0.3004181140182848,stimulus,1.1755477647771275
1,0.31287500588872735,stimulus,1.2636519054211037
1,0.32437466184818586,stimulus,2.180869980767882
1,0.3361057492948801,stimulus,2.153564348510119
1,0.34804826575375003,stimulus,1.1900998186630118
1,0.36061678347434944,stimulus,1.28203552364107
1,0.3717681874318132,stimulus,1.3214796297678857
1,0.38144745524861834,stimulus,1.1990557953655845
1,0.393542866060455,stimulus,1.3409834672032321
1,0.40527018884912047,stimulus,1.305820637769869
1,0.4154232758314909,stimulus,1.3261652415360343
1,0.42757602970961806,stimulus,1.345628386879822
1,0.4391739895527348,stimulus,1.2681313197190485
1,0.44889193156360147,stimulus,1.311691405962618
1,0.45978056207112755,stimulus,1.2573203038441114
1,0.46917581024213234,stimulus,1.2215814432351277
1,0.4814167164436284,stimulus,1.2891606624943563
1,0.4906696106876128,stimulus,1.240178585162845
1,0.5030523205484279,stimulus,1.3899720484615878
1,0.5141656284601218,stimulus,1.3353342470729064
1,0.523393439959142,stimulus,1.3956886906060573
1,0.5343713372603215,stimulus,1.3305512906896864
1,0.5472708142322499,stimulus,1.32902454720458
1,0.5603448193388201,stimulus,1.2453447037898413
1,0.5730273435640821,stimulus,1.3435273210734764
1,0.5833879546977929,stimulus,1.2447718911003376
1,0.5934979906825589,stimulus,1.4723331505554702
1,0.6025907589900296,stimulus,1.4017386571239872
1,0.6140705375396099,stimulus,1.3012214450104436
1,0.623703706433165,stimulus,1.3262493261823285
1,0.6351451251838529,stimulus,1.3004067996255038
1,0.6469499647281313,stimulus,1.3585370819510567
1,0.6564830092552701,stimulus,1.428278816622265
1,0.6657103421711105,stimulus,1.4253366958112959
1,0.6767255780737611,stimulus,1.4407256894609706
1,0.6856647607671789,stimulus,1.4024952495801293
1,0.6946282678612922,stimulus,1.3726775994947937
1,0.7051835295276164,stimulus,1.3974139204938723
1,0.7140527709403508,stimulus,1.3876019177524386
1,0.7249800150671903,stimulus,1.4528429969828076
1,0.7372352849871974,stimulus,1.380239352096469
1,0.7468254486216845,stimulus,1.4488366189907458
1,0.7588389891060896,stimulus,1.3626074389567235
1,0.7706474967019973,stimulus,1.4750377894135687
1,0.7801099925264501,stimulus,1.376848682578669
1,0.7893087678343729,stimulus,1.4637784854898803
1,0.801995608311528,stimulus,1.4681149750280302
1,0.8120459455522009,stimulus,1.481613777760101
1,0.8221721401260016,stimulus,1.404995125271185
1,0.8315624697762861,stimulus,1.4571126601962738
1,0.8406394237644446,stimulus,1.5622091146669286
1,0.8498229453622373,stimulus,1.5843690175621101
1,0.8588001547320894,stimulus,1.4628382212876392
1,0.8685928049080396,stimulus,1.488996530407773
1,0.8797046343298002,stimulus,1.5378574561327476
1,0.8909473677340861,stimulus,1.604773825402115
1,0.9001614787255339,stimulus,1.5103254720643329
1,0.9132337305390756,stimulus,1.610814015503704
1,0.9225093757845557,stimulus,1.5962335429990464
1,0.9312609511654788,stimulus,1.5950998959455278
1,0.9430503353590862,stimulus,1.5208787667598558
1,0.9525823364714459,stimulus,1.5598779736748143
1,0.9619851588685197,stimulus,1.5024772937208868
1,0.9748041927104296,stimulus,1.5776502941920945
1,0.9874105491566297,stimulus,1.637955707451346
1,0.9978137303567832,stimulus,1.548726052632988
1,1.0067190822647203,stimulus,1.613362948983522
1,1.016205879515211,stimulus,1.5161251228674721
1,1.027068436477619,stimulus,1.5929505443999241
1,1.0375579636551704,stimulus,1.598194744093426
1,1.049690057420978,stimulus,1.7310367195566407
1,1.0600826735233553,stimulus,1.5674824479216973
1,1.0723310876327208,stimulus,1.633615230345491
1,1.0848004921176868,stimulus,1.626208394065467
1,1.0976730216452115,stimulus,1.649572881574495
1,1.109805149322952,stimulus,1.6972333216838809
1,1.1225906501131044,stimulus,1.617283291237298
1,1.132041563744414,stimulus,1.6288397008514874
1,1.144506234546576,stimulus,1.642894323137106
1,1.154662876635075,stimulus,1.6674967000606085
1,1.1639701813511487,stimulus,1.631535695290484
1,1.1731286392487625,stimulus,1.6262309914922355
1,1.1825776838911628,stimulus,1.7105782241330219
1,1.1939719489400118,stimulus,1.744602900454674
1,1.20495887765061,stimulus,1.727757468173032
1,1.2152505954145627,stimulus,1.6999106660763277
1,1.2250802677078185,stimulus,1.6618820814947552
1,1.237148427519918,stimulus,1.660009801401035
1,1.248983526408742,stimulus,1.6908274755005879
1,1.257868879104303,stimulus,1.643580454647113
1,1.2692306663342043,stimulus,1.6151945713369924
1,1.2781841488142294,stimulus,1.659231570490677
1,1.2904510860896825,stimulus,1.674655478660325
1,1.3009794524896134,stimulus,1.6955946932846069
1,1.3108120255516464,stimulus,1.7150273046896578
1,1.322217923171274,stimulus,1.7809827221908974
1,1.33142180903864,stimulus,1.670457890026814
1,1.3407743897452307,stimulus,1.6376603991589411
1,1.3534600126907212,stimulus,1.656533314576559
1,1.3641867024432528,stimulus,1.6601629556936206
1,1.3759814793096523,stimulus,1.6763358929964067
1,1.3851927704404683,stimulus,1.6834379360272989
1,1.3964330207691198,stimulus,1.6737913801015691
1,1.4063116049299558,stimulus,1.6986355668448971
1,1.4190748611006696,stimulus,1.64463174716191
1,1.4320466749525282,stimulus,1.539808601273455
1,1.4414665429967641,stimulus,1.6216803473236792
1,1.4521484271474467,stimulus,1.5870621213824156
1,1.4652407553359725,stimulus,1.5875825491163982
1,1.4780886107327056,stimulus,1.658178980029684
1,1.488506173023159,stimulus,1.6171860213624172
1,1.50031794516115,stimulus,1.6691025114492035
1,1.5120888324261625,stimulus,1.5969597428636157
1,1.5210733543415516,stimulus,1.6707400998501771
1,1.531927612427154,stimulus,1.6061582334671285
1,1.5445221097549298,stimulus,1.6691073205340716
1,1.5539030877537812,stimulus,1.5502635303019996
1,1.5636112305875858,stimulus,1.659745853291685
1,1.5725212200437957,stimulus,1.6367561736847702
1,1.5837248150551093,stimulus,1.5856275925994934
1,1.5964922927976257,stimulus,1.6309564330621524
1,1.606234595347333,stimulus,1.591379499794158
1,1.617072564661905,stimulus,1.5672138322433096
1,1.6289106300778364,stimulus,1.5407505984688328
1,1.6384730082509296,stimulus,1.4943833643882838
1,1.6491101718811687,stimulus,1.5102736669702828
1,1.6599581249087147,stimulus,1.5809272350816745
1,1.6714389238023968,stimulus,1.4841686141202621
1,1.6832839531836874,stimulus,1.4198358851385986
1,1.6942734764441787,stimulus,1.4427429566501773
1,1.7050449255462272,stimulus,1.480526922345294
1,1.7141124680750888,stimulus,1.574497334121685
1,1.7256354147683204,stimulus,1.5507267001978462
1,1.738036894548037,stimulus,1.5447675336844704
1,1.7501984558359278,stimulus,1.4429993377520445
1,1.7598823530236753,stimulus,1.4584325291672986
1,1.769463434090587,stimulus,1.5190389888037557
1,1.7812016608257129,stimulus,1.4069408212030687
1,1.7908491366298047,stimulus,1.4643306031383752
1,1.8002418959541322,stimulus,1.3680137728400132
1,1.8131931074265832,stimulus,1.431302711606455
1,1.8220184532566874,stimulus,1.5060414890124818
1,1.8347454343943275,stimulus,1.4830814811948898
1,1.846084429677574,stimulus,1.3934364417546283
1,1.8567013846633105,stimulus,1.4560348077740384
1,1.867799156092017,stimulus,1.3476055870916883
1,1.88050303941751,stimulus,1.3697873674668606
1,1.8917517825866468,stimulus,1.3434381943626876
1,1.9014295605630114,stimulus,1.3457459564194112
1,1.9118291087381294,stimulus,1.413159845483294
1,1.9225669376832852,stimulus,1.4032871104129596
1,1.9319022022012993,stimulus,1.3135058141517935
1,1.9425006094439967,stimulus,1.345740545671522
1,1.9549264564210396,stimulus,1.304340031382325
1,1.9678789348198338,stimulus,1.3426339993437042
1,1.9778991609031455,stimulus,1.2856089808796338
1,1.9895425021621356,stimulus,1.29013984111217
1,2.0013759204571344,stimulus,1.340236300230529
1,2.011842391334667,stimulus,1.292988638163477
1,2.02167133891783,stimulus,1.3129886751152517
1,2.030662834703843,stimulus,1.3049724545887829
1,2.0412742205428227,stimulus,1.3252179111470999
1,2.051037637853716,stimulus,1.3806548616714314
1,2.062222083714162,stimulus,1.3069820345370684
1,2.0751711523671585,stimulus,1.3355092692610453
1,2.0862392962341034,stimulus,1.3459663097988004
1,2.098180986568721,stimulus,1.3151737867023612
1,2.1078549231053763,stimulus,1.266140880459265
1,2.1206121349625446,stimulus,1.2825796902960394
1,2.130419707270501,stimulus,1.2903023041631292
1,2.1396372774507184,stimulus,1.1869416311148222
1,2.151806135744509,stimulus,1.26536283615509
1,2.161716586341186,stimulus,1.2305128704924204
1,2.1733840674871634,stimulus,1.234992316411317
1,2.1861641147676836,stimulus,1.3213373092991352
1,2.1961280636525573,stimulus,1.2286133454865542
1,2.2081806443200005,stimulus,1.2298088702548182
1,2.218831103929594,stimulus,1.2846315340029357
1,2.2297240997794168,stimulus,1.2507629789447308
1,2.23914702130712,stimulus,1.2434402434164373
1,2.2481196530141454,stimulus,1.2787886335236147
1,2.2600518075940794,stimulus,1.2494207602186984
1,2.2711039275796217,stimulus,1.2142749769019159
1,2.280762695780991,stimulus,1.1191329615492493
1,2.2935066386437444,stimulus,1.197839852822767
1,2.303503976227292,stimulus,1.1851778669628525
1,2.315304898850276,stimulus,1.2246440803252854
1,2.3271615238366037,stimulus,1.1896073507726737
1,2.336870948201657,stimulus,1.16039174941777
1,2.347243230824722,stimulus,1.2334202642119185
1,2.3570959952572723,stimulus,1.190129547021914
1,2.370103805319343,stimulus,1.2441387957120564
1,2.382404092130016,stimulus,1.2403702249889277
1,2.3939612740730216,stimulus,1.1983244507402004
1,2.4069381929141596,stimulus,1.153687509856841
1,2.419918394340211,stimulus,1.2803332367267664
1,2.428891511270788,stimulus,1.1962152993710995
1,2.44106314514033,stimulus,1.2864307349683948
1,2.453866325970566,stimulus,1.153030810833052
1,2.4638093636867993,stimulus,1.2001236355171758
