trialID,time,stimulus,pupil_diameter
1,0.007302862803077373,no_stimulus,2.0397349577358734
1,0.016745012533550686,no_stimulus,1.9384982004921016
1,0.02666049207879964,no_stimulus,2.000546679680024
1,0.03606203443418772,no_stimulus,2.038490145069945
1,0.04548649361073085,no_stimulus,2.0238245157553507
1,0.05542879805559584,no_stimulus,1.992681115287584
1,0.06569198742927958,no_stimulus,2.0739415893010453
1,0.07577401095299018,no_stimulus,1.9897843106050541
1,0.08342467492481118,no_stimulus,2.0106562151808793
1,0.09197411410289055,no_stimulus,2.0654095510980306
1,0.10056489456583116,no_stimulus,2.022357705516825
1,0.11067399690306207,no_stimulus,2.0500267490793043
1,0.12022239163580963,no_stimulus,2.105501739085498
1,0.1300999320203413,no_stimulus,1.9440870138899424
1,0.13862290541254071,no_stimulus,1.9235179046634092
1,0.14576828133036157,no_stimulus,2.1728698459858764
1,0.15327963648475132,no_stimulus,2.0276224173321773
1,0.16322613137669395,no_stimulus,2.07488048183723
1,0.171758468161816,no_stimulus,1.986015759266509
1,0.17899701558116876,no_stimulus,2.128342094832446
1,0.1890163518028528,no_stimulus,2.1233367845408
1,0.1983556867124719,no_stimulus,2.0380793947156914
1,0.20674590789596115,no_stimulus,2.1065962669432765
1,0.21558972897545667,no_stimulus,2.0674359058022835
1,0.22375411389669897,no_stimulus,2.020038796970125
1,0.232266886275794,no_stimulus,2.0991004656204577
1,0.24089562956808278,no_stimulus,2.0964703545388397
1,0.2507406509806006,no_stimulus,2.0833525368975097
1,0.25959661656429805,no_stimulus,2.0992228364739876
1,0.268074740079641,no_stimulus,2.095891587624355
1,0.27636123665367085,no_stimulus,2.0010149306344376
1,0.28580243695084817,no_stimulus,2.065967726348103
1,0.29472381282097965,no_stimulus,2.028811730707084
1,0.3017791145491046,no_stimulus,2.180219713973676
1,0.30994829733242724,stimulus,2.0986146558200467
1,0.31745837105553154,stimulus,2.070181265570627
1,0.3256398103467738,stimulus,2.1603243405919703
1,0.33432828127294084,stimulus,2.2082855776815546
1,0.343636761486801,stimulus,2.1796276281764517
1,0.3515171557597433,stimulus,2.1130066512449277
1,0.36090137180374465,stimulus,2.090979952228559
1,0.3688026395277026,stimulus,2.21123959552039
1,0.37630479429201297,stimulus,2.2491159531175198
1,0.3839277442105673,stimulus,2.150713787255701
1,0.39368331873538465,stimulus,2.3146665195201734
1,0.4009745505057721,stimulus,2.1034526375404754
1,0.4090252893365164,stimulus,2.108005445999831
1,0.4170322827538388,stimulus,2.20010522085943
