trialID,time,stimulus,pupil_diameter
1,0.012310409541939325,no_stimulus,1.5351687338895996
1,0.022688771218334347,no_stimulus,1.4953063989997553
1,0.033792298510951724,no_stimulus,1.512921731376632
1,0.04370507239276147,no_stimulus,1.5115964096000727
1,0.056660169650101976,no_stimulus,1.6014741599982332
1,0.06872585587218812,no_stimulus,1.5806836447007309
1,0.08189662251606536,no_stimulus,1.4937118242232574
1,0.0929108372420614,no_stimulus,1.5654053748315004
1,0.1046348076955811,no_stimulus,1.498596568255546
1,0.11599907297902881,no_stimulus,1.4968649139007089
1,0.12724735819078742,no_stimulus,1.4537723265288376
1,0.13757230590512637,no_stimulus,1.4643322113743933
1,0.1485789369183359,no_stimulus,1.6060395080010852
1,0.159508171304577,no_stimulus,1.5609693110444458
1,0.1728539617164386,no_stimulus,1.4786998610647806
1,0.18218767708258904,no_stimulus,1.5288142950186259
1,0.19250927951416164,no_stimulus,1.5720859077848919
1,0.20542281955182515,no_stimulus,1.6024450794350076
1,0.21619551320146702,no_stimulus,1.646594427072592
1,0.22640940615667512,no_stimulus,1.5308325820808533
1,0.23994127164456586,no_stimulus,1.4827965678775172
1,0.24988003904791165,no_stimulus,1.4661432692632257
1,0.26295855750100267,no_stimulus,1.6445055923174918
1,0.27568985194675205,stimulus,1.622038501315933
1,0.28731560195110956,stimulus,1.5571171539050306
1,0.29764243702067705,stimulus,1.5500322954213612
1,0.30776317072948356,stimulus,1.6117172354532403
1,0.31909788962476476,stimulus,1.5901673251581623
1,0.32888592498528774,stimulus,1.6113430398197794
1,0.33989221140434106,stimulus,1.592887126068827
1,0.3524906572677395,stimulus,1.6065277251298968
1,0.36283427443552646,stimulus,1.6028772654328411
1,0.37235560342338236,stimulus,1.67909476264828
1,0.383241045780107,stimulus,1.6034781950045587
1,0.39250849808620714,stimulus,1.6706333102897655
1,0.403656421343681,stimulus,1.6559718782774542
1,0.4155345564272257,stimulus,1.685410086968795
1,0.42506984510746176,stimulus,1.5446133010765952
1,0.43614932152785746,stimulus,1.5702126925522615
1,0.44823928778954064,stimulus,1.5933549108547767
1,0.45921948662867124,stimulus,1.7038301027366176
1,0.47170849673486637,stimulus,1.5424933988539622
1,0.48181337040898237,stimulus,1.6738695430510595
1,0.49488534378481003,stimulus,1.5504678948754702
1,0.5076097707093914,stimulus,1.627519645677012
1,0.5171288756960918,stimulus,1.6107366009669768
1,0.528117353114018,stimulus,1.6123028307991576
1,0.5410865017564265,stimulus,1.6183678713012248
1,0.5514723349581081,stimulus,1.6262628720938266
1,0.5637326782239178,stimulus,1.6008541071928546
1,0.5753331280269618,stimulus,1.8137789867338125
1,0.5881314943390411,stimulus,1.8096170106267533
1,0.5985538002631123,stimulus,1.7397719520460977
1,0.6093393639472803,stimulus,1.692230636017581
1,0.6186630794223995,stimulus,1.7443308183984292
1,0.630339348400975,stimulus,1.704191557022217
1,0.640455606161245,stimulus,1.7067018519713053
1,0.6510973936298323,stimulus,1.7334033239499247
1,0.6633724058207348,stimulus,1.740628965740705
1,0.6748281343992114,stimulus,1.6664945448613797
1,0.6865143889217395,stimulus,1.7529831716274813
1,0.7002461749499556,stimulus,1.7924922665034486
1,0.710565933548477,stimulus,1.716206397011206
1,0.7226334897203351,stimulus,1.7942990900521618
1,0.7324765929320199,stimulus,1.7948696127788835
1,0.7420761620003069,stimulus,1.793571356413728
1,0.7522897268687375,stimulus,1.703101462816906
1,0.7660486392267066,stimulus,1.753249750123558
1,0.7759679586227582,stimulus,1.7913760162393546
1,0.7864862222380372,stimulus,1.8421547838894863
1,0.7957111072907171,stimulus,1.8273909138736844
1,0.8086889540088564,stimulus,1.7756065735205253
1,0.8210397363918867,stimulus,1.8636932931218573
